Name,DataType,Unit,StateID,Persistence
Cockpit_Airbus_OVHLCP_Button_13_Status,Double,,822797164,False
Cockpit_Airbus_OVHLCP_Button_14_Status,Double,,1003481717,False
Cockpit_Airbus_OVHLCP_Button_15_Status,Double,,4150651627,False
Cockpit_Airbus_OVHLCP_Button_16_Status,Double,,2045439240,False
Cockpit_Airbus_OVHLCP_Button_17_Status,Double,,3040931222,False
Cockpit_Airbus_OVHLCP_Button_18_Status,Double,,1818296122,False
Cockpit_Airbus_OVHLCP_Button_19_Status,Double,,2697658276,False
Cockpit_Airbus_OVHLCP_Button_2_Status,Double,,2861479519,False
Cockpit_Airbus_OVHLCP_Button_20_Status,Double,,2248726602,False
Cockpit_Airbus_OVHLCP_Button_21_Status,Double,,1252186324,False
Cockpit_Airbus_OVHLCP_Button_22_Status,Double,,3291340599,False
Cockpit_Airbus_OVHLCP_Button_23_Status,Double,,143122345,False
Cockpit_Airbus_OVHLCP_Button_24_Status,Double,,37934768,False
Cockpit_Airbus_OVHLCP_Button_25_Status,Double,,3471365678,False
Cockpit_Airbus_OVHLCP_Button_26_Status,Double,,1080545741,False
Cockpit_Airbus_OVHLCP_Button_27_Status,Double,,2362298707,False
Cockpit_Airbus_OVHLCP_Button_28_Status,Double,,1441645567,False
Cockpit_Airbus_OVHLCP_Button_29_Status,Double,,2571617121,False
Cockpit_Airbus_OVHLCP_Button_3_Status,Double,,1713682113,False
Cockpit_Airbus_OVHLCP_Button_30_Status,Double,,2440285193,False
Cockpit_Airbus_OVHLCP_Button_31_Status,Double,,1574554775,False
Cockpit_Airbus_OVHLCP_Button_32_Status,Double,,3545680756,False
Cockpit_Airbus_OVHLCP_Button_33_Status,Double,,536660970,False
Cockpit_Airbus_OVHLCP_Button_34_Status,Double,,356106995,False
Cockpit_Airbus_OVHLCP_Button_35_Status,Double,,3650339437,False
Cockpit_Airbus_OVHLCP_Button_36_Status,Double,,1461503374,False
Cockpit_Airbus_OVHLCP_Button_37_Status,Double,,2612446480,False
Cockpit_Airbus_OVHLCP_Button_38_Status,Double,,1117181884,False
Cockpit_Airbus_OVHLCP_Button_39_Status,Double,,2386351906,False
Cockpit_Airbus_OVHLCP_Button_4_Status,Double,,1826734040,False
Cockpit_Airbus_OVHLCP_Button_40_Status,Double,,4111638976,False
Cockpit_Airbus_OVHLCP_Button_41_Status,Double,,968401246,False
Cockpit_Airbus_OVHLCP_Button_42_Status,Double,,3073877693,False
Cockpit_Airbus_OVHLCP_Button_43_Status,Double,,2073929251,False
Cockpit_Airbus_OVHLCP_Button_44_Status,Double,,1901637434,False
Cockpit_Airbus_OVHLCP_Button_45_Status,Double,,3186798500,False
Cockpit_Airbus_OVHLCP_Button_46_Status,Double,,863873095,False
Cockpit_Airbus_OVHLCP_Button_47_Status,Double,,4292323545,False
Cockpit_Airbus_OVHLCP_Button_48_Status,Double,,653769333,False
Cockpit_Airbus_OVHLCP_Button_49_Status,Double,,3932011243,False
Cockpit_Airbus_OVHLCP_Button_5_Status,Double,,2689318726,False
Cockpit_Airbus_OVHLCP_Button_50_Status,Double,,3798578563,False
Cockpit_Airbus_OVHLCP_Button_51_Status,Double,,784577821,False
Cockpit_Airbus_OVHLCP_Button_52_Status,Double,,2689381118,False
Cockpit_Airbus_OVHLCP_Button_53_Status,Double,,1827058272,False
Cockpit_Airbus_OVHLCP_Button_54_Status,Double,,1713617785,False
Cockpit_Airbus_OVHLCP_Button_55_Status,Double,,2861153255,False
Cockpit_Airbus_OVHLCP_Button_56_Status,Double,,604421124,False
Cockpit_Airbus_OVHLCP_Button_57_Status,Double,,3903634586,False
Cockpit_Airbus_OVHLCP_Button_58_Status,Double,,831303222,False
Cockpit_Airbus_OVHLCP_Button_59_Status,Double,,4247170728,False
Cockpit_Airbus_OVHLCP_Button_6_Status,Double,,784644261,False
Cockpit_Airbus_OVHLCP_Button_60_Status,Double,,3689187654,False
Cockpit_Airbus_OVHLCP_Button_61_Status,Double,,391023064,False
Cockpit_Airbus_OVHLCP_Button_62_Status,Double,,2579598907,False
Cockpit_Airbus_OVHLCP_Button_63_Status,Double,,1433112229,False
Cockpit_Airbus_OVHLCP_Button_64_Status,Double,,1605273532,False
Cockpit_Airbus_OVHLCP_Button_65_Status,Double,,2466547490,False
Cockpit_Airbus_OVHLCP_Button_66_Status,Double,,495681729,False
Cockpit_Airbus_OVHLCP_Button_67_Status,Double,,3508633695,False
Cockpit_Airbus_OVHLCP_Button_68_Status,Double,,134320883,False
Cockpit_Airbus_OVHLCP_Button_69_Status,Double,,3299578477,False
Cockpit_Airbus_OVHLCP_Button_7_Status,Double,,3798906939,False
Cockpit_Airbus_OVHLCP_Button_70_Status,Double,,3433012485,False
Cockpit_Airbus_OVHLCP_Button_71_Status,Double,,3513755,False
Cockpit_Airbus_OVHLCP_Button_72_Status,Double,,2394593912,False
Cockpit_Airbus_OVHLCP_Button_73_Status,Double,,1108384486,False
Cockpit_Airbus_OVHLCP_Button_74_Status,Double,,1221956607,False
Cockpit_Airbus_OVHLCP_Button_75_Status,Double,,2222953313,False
Cockpit_Airbus_OVHLCP_Button_8_Status,Double,,995011223,False
Cockpit_Airbus_OVHLCP_Button_9_Status,Double,,4158958089,False
Cockpit_Airbus_OVHLCP_Switch_195_BUS_TIE1_Guard_Status,Double,,2974659623,False
Cockpit_Airbus_OVHLCP_Switch_195_BUS_TIE1_Status,Double,,173747010,False
Cockpit_Airbus_OVHLCP_Switch_196_GEN1_Status,Double,,192304007,False
Cockpit_Airbus_OVHRCP_Button_100_Status,Double,,2565152656,False
Cockpit_Airbus_OVHRCP_Button_101_Status,Double,,1414471438,False
Cockpit_Airbus_OVHRCP_Button_102_Status,Double,,3670022381,False
Cockpit_Airbus_OVHRCP_Button_103_Status,Double,,376051827,False
Cockpit_Airbus_OVHRCP_Button_104_Status,Double,,481235306,False
Cockpit_Airbus_OVHRCP_Button_105_Status,Double,,3489993204,False
Cockpit_Airbus_OVHRCP_Button_106_Status,Double,,1586107927,False
Cockpit_Airbus_OVHRCP_Button_107_Status,Double,,2451576457,False
Cockpit_Airbus_OVHRCP_Button_108_Status,Double,,1258292261,False
Cockpit_Airbus_OVHRCP_Button_109_Status,Double,,2276066491,False
Cockpit_Airbus_OVHRCP_Button_110_Status,Double,,2409499603,False
Cockpit_Airbus_OVHRCP_Button_111_Status,Double,,1127484237,False
Cockpit_Airbus_OVHRCP_Button_112_Status,Double,,3451587758,False
Cockpit_Airbus_OVHRCP_Button_113_Status,Double,,17894448,False
Cockpit_Airbus_OVHRCP_Button_114_Status,Double,,198444329,False
Cockpit_Airbus_OVHRCP_Button_115_Status,Double,,3346924983,False
Cockpit_Airbus_OVHRCP_Button_116_Status,Double,,1240531540,False
Cockpit_Airbus_OVHRCP_Button_117_Status,Double,,2237334218,False
Cockpit_Airbus_OVHRCP_Button_118_Status,Double,,1551568998,False
Cockpit_Airbus_OVHRCP_Button_119_Status,Double,,2429620472,False
Cockpit_Airbus_OVHRCP_Button_120_Status,Double,,3054712598,False
Cockpit_Airbus_OVHRCP_Button_121_Status,Double,,2058958728,False
Cockpit_Airbus_OVHRCP_Button_122_Status,Double,,4097192043,False
Cockpit_Airbus_OVHRCP_Button_123_Status,Double,,949760245,False
Cockpit_Airbus_OVHRCP_Button_124_Status,Double,,844708332,False
Cockpit_Airbus_OVHRCP_Button_125_Status,Double,,4277352818,False
Cockpit_Airbus_OVHRCP_Button_126_Status,Double,,1887190673,False
Cockpit_Airbus_OVHRCP_Button_127_Status,Double,,3168157199,False
Cockpit_Airbus_OVHRCP_Button_128_Status,Double,,1710632099,False
Cockpit_Airbus_OVHRCP_Button_129_Status,Double,,2841390141,False
Cockpit_Airbus_OVHRCP_Button_130_Status,Double,,2707956565,False
Cockpit_Airbus_OVHRCP_Button_131_Status,Double,,1841439691,False
Cockpit_Airbus_OVHRCP_Button_132_Status,Double,,3813483560,False
Cockpit_Airbus_OVHRCP_Button_133_Status,Double,,803677366,False
Cockpit_Airbus_OVHRCP_Button_134_Status,Double,,622996911,False
Cockpit_Airbus_OVHRCP_Button_135_Status,Double,,3918015793,False
Cockpit_Airbus_OVHRCP_Button_136_Status,Double,,1728522962,False
Cockpit_Airbus_OVHRCP_Button_137_Status,Double,,2880252492,False
Cockpit_Airbus_OVHRCP_Button_138_Status,Double,,1921857760,False
Cockpit_Airbus_OVHRCP_Button_139_Status,Double,,3190241406,False
Cockpit_Airbus_OVHRCP_Button_140_Status,Double,,3305721500,False
Cockpit_Airbus_OVHRCP_Button_141_Status,Double,,161697282,False
Cockpit_Airbus_OVHRCP_Button_142_Status,Double,,2267826657,False
Cockpit_Airbus_OVHRCP_Button_143_Status,Double,,1267091839,False
Cockpit_Airbus_OVHRCP_Button_144_Status,Double,,1094926438,False
Cockpit_Airbus_OVHRCP_Button_145_Status,Double,,2380873976,False
Cockpit_Airbus_OVHRCP_Button_146_Status,Double,,57034523,False
Cockpit_Airbus_OVHRCP_Button_147_Status,Double,,3486271365,False
Cockpit_Airbus_OVHRCP_Button_148_Status,Double,,384587049,False
Cockpit_Airbus_OVHRCP_Button_76_Status,Double,,4090393792,False
Cockpit_Airbus_OVHRCP_Button_77_Status,Double,,1063547998,False
Cockpit_Airbus_OVHRCP_Button_78_Status,Double,,3863242482,False
Cockpit_Airbus_OVHRCP_Button_79_Status,Double,,720266860,False
Cockpit_Airbus_OVHRCP_Button_80_Status,Double,,3927487126,False
Cockpit_Airbus_OVHRCP_Button_81_Status,Double,,649245192,False
Cockpit_Airbus_OVHRCP_Button_82_Status,Double,,2822616555,False
Cockpit_Airbus_OVHRCP_Button_83_Status,Double,,1687663989,False
Cockpit_Airbus_OVHRCP_Button_84_Status,Double,,1850915948,False
Cockpit_Airbus_OVHRCP_Button_85_Status,Double,,2734210290,False
Cockpit_Airbus_OVHRCP_Button_86_Status,Double,,746044177,False
Cockpit_Airbus_OVHRCP_Button_87_Status,Double,,3772627855,False
Cockpit_Airbus_OVHRCP_Button_88_Status,Double,,972925219,False
Cockpit_Airbus_OVHRCP_Button_89_Status,Double,,4116163005,False
Cockpit_Airbus_OVHRCP_Button_90_Status,Double,,4251166421,False
Cockpit_Airbus_OVHRCP_Button_91_Status,Double,,835298891,False
Cockpit_Airbus_OVHRCP_Button_92_Status,Double,,3209077160,False
Cockpit_Airbus_OVHRCP_Button_93_Status,Double,,1944887606,False
Cockpit_Airbus_OVHRCP_Button_94_Status,Double,,2032773167,False
Cockpit_Airbus_OVHRCP_Button_95_Status,Double,,3045304497,False
Cockpit_Airbus_OVHRCP_Button_96_Status,Double,,990687058,False
Cockpit_Airbus_OVHRCP_Button_97_Status,Double,,4154896332,False
Cockpit_Airbus_OVHRCP_Button_98_Status,Double,,780582240,False
Cockpit_Airbus_OVHRCP_Button_99_Status,Double,,3794583038,False
Cockpit_Airbus_OVHRCP_Switch_197_GEN2_Status,Double,,2563384980,False
Cockpit_Airbus_OVHRCP_Switch_198_BUS_TIE2_Guard_Status,Double,,245087507,False
Cockpit_Airbus_OVHRCP_Switch_198_BUS_TIE2_Status,Double,,1471342464,False
Cockpit_Airbus_OVHRCP_Switch_199_SHD_BUS_Guard_Status,Double,,2265345975,False
Cockpit_Airbus_OVHRCP_Switch_199_SHD_BUS_Status,Double,,950495976,False
Cockpit_Airbus_PILOT_COLLECTIVE_COLLECTIVE_LOCKING_DEVICE_Status,Double,,6714626,False
Cockpit_Airbus_PILOT_CYCLIC_CYCLIC_CENTERING_DEVICE_Status,Double,,4271457091,False
Cockpit_Airbus_PILOT_PEDALS_PEDALS_ANGLE_ADJUSTMENT_Position,Double,,3979427327,False
Cockpit_Airbus_PILOT_SEAT_SEAT_HEIGHT_Position,Double,,162126205,False
Cockpit_Airbus_PILOT_SEAT_SEAT_POSITION_Position,Double,,3616091204,False
Cockpit_Airbus_PILOT_TABLET_FODLABLE_IPAD_HOLDER_Position,Double,,3707868262,False
Cockpit_Airbus_ROTOR_BRAKE_LOCK_RELEASE_Status,Double,,2619634392,False
Cockpit_Airbus_ROTOR_BRAKE_ROTOR_BRAKE_Position,Double,,1984414161,False
Cockpit_Airbus_VENTILATION_PANEL_AIR_Position,Double,,1760670195,False
Cockpit_Airbus_VENTILATION_PANEL_DEFOG_Position,Double,,2382107465,False
Cockpit_Airbus_WARNCP_E_ACTIVE_1_Label,Double,,2410119583,False
Cockpit_Airbus_WARNCP_E_ACTIVE_2_Label,Double,,3192888066,False
Cockpit_Airbus_WARNCP_E_AP_Label,Double,,2709618619,False
Cockpit_Airbus_WARNCP_E_BAT_TEMP_Label,Double,,3262365373,False
Cockpit_Airbus_WARNCP_E_BOTTLEX_1_Indicator,Double,,1304227884,False
Cockpit_Airbus_WARNCP_E_BOTTLEX_1_Status,Double,,994596158,False
Cockpit_Airbus_WARNCP_E_BOTTLEX_2_Indicator,Double,,3562968621,False
Cockpit_Airbus_WARNCP_E_BOTTLEX_2_Status,Double,,3049738973,False
Cockpit_Airbus_WARNCP_E_CARGO_SMOKE_Label,Double,,3252199592,False
Cockpit_Airbus_WARNCP_E_EMERG_OFF_1_Label,Double,,3066430744,False
Cockpit_Airbus_WARNCP_E_EMERG_OFF_2_Label,Double,,2267946885,False
Cockpit_Airbus_WARNCP_E_ENG_1_FAIL_Label,Double,,3013156493,False
Cockpit_Airbus_WARNCP_E_ENG_2_FAIL_Label,Double,,3288845437,False
Cockpit_Airbus_WARNCP_E_EXT_1_Label,Double,,1120684527,False
Cockpit_Airbus_WARNCP_E_EXT_2_Label,Double,,1931760498,False
Cockpit_Airbus_WARNCP_E_FIRE_1_Label,Double,,1682282853,False
Cockpit_Airbus_WARNCP_E_FIRE_1_Status,Double,,3898832968,False
Cockpit_Airbus_WARNCP_E_FIRE_2_Label,Double,,1437434872,False
Cockpit_Airbus_WARNCP_E_FIRE_2_Status,Double,,1726775211,False
Cockpit_Airbus_WARNCP_E_FUEL_1_LOW_Label,Double,,2733052825,False
Cockpit_Airbus_WARNCP_E_FUEL_2_LOW_Label,Double,,990213528,False
Cockpit_Airbus_WARNCP_E_MGB_OIL_P_Label,Double,,3289302531,False
Cockpit_Airbus_WARNCP_E_ROTOR_RPM_Label,Double,,197008958,False
Cockpit_Airbus_WARNCP_LockerFire1_Status,Double,,3787737739,False
Cockpit_Airbus_WARNCP_LockerFire2_Status,Double,,1867205992,False
Cockpit_Airbus_XFER_PANEL_VHF2_XFER_Status,Double,,1493461279,False
Cockpit_Becker_ACU6100_1_BACKUP_Status,Double,,3030848455,False
Cockpit_Becker_ACU6100_1_IC_VOLUME_Value,Double,,1154146957,False
Cockpit_Becker_ACU6100_1_ISOLCALL_Light_Label,Double,,3881759754,False
Cockpit_Becker_ACU6100_1_ISOLCALL_Status,Double,,546352536,False
Cockpit_Becker_ACU6100_1_MAIN_VOLUME_Value,Double,,3115291869,False
Cockpit_Becker_ACU6100_1_PTT_Status,Double,,3357992084,False
Cockpit_Becker_ACU6100_1_RECEIVER_01_Status,Double,,2515697462,False
Cockpit_Becker_ACU6100_1_RECEIVER_01_Value,Double,,3775684150,False
Cockpit_Becker_ACU6100_1_RECEIVER_02_Status,Double,,461207765,False
Cockpit_Becker_ACU6100_1_RECEIVER_02_Value,Double,,3504620715,False
Cockpit_Becker_ACU6100_1_RECEIVER_03_Status,Double,,3621222475,False
Cockpit_Becker_ACU6100_1_RECEIVER_03_Value,Double,,1989365535,False
Cockpit_Becker_ACU6100_1_RECEIVER_04_Status,Double,,3708973394,False
Cockpit_Becker_ACU6100_1_RECEIVER_04_Value,Double,,3006558609,False
Cockpit_Becker_ACU6100_1_RECEIVER_05_Status,Double,,297300428,False
Cockpit_Becker_ACU6100_1_RECEIVER_05_Value,Double,,356743717,False
Cockpit_Becker_ACU6100_1_RECEIVER_06_Status,Double,,2671212079,False
Cockpit_Becker_ACU6100_1_RECEIVER_06_Value,Double,,615211192,False
Cockpit_Becker_ACU6100_1_RECEIVER_07_Status,Double,,1402828465,False
Cockpit_Becker_ACU6100_1_RECEIVER_07_Value,Double,,2195483404,False
Cockpit_Becker_ACU6100_1_RECEIVER_08_Status,Double,,2327667741,False
Cockpit_Becker_ACU6100_1_RECEIVER_08_Value,Double,,1955863525,False
Cockpit_Becker_ACU6100_1_SPKR_Light_Label,Double,,1150947548,False
Cockpit_Becker_ACU6100_1_SPKR_Status,Double,,4217538365,False
Cockpit_Becker_ACU6100_1_TEST_Light_Label,Double,,998782186,False
Cockpit_Becker_ACU6100_1_TEST_Status,Double,,3265868284,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_01_Light_Label,Double,,563675614,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_01_Status,Double,,2190610710,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_01_Value,Double,,920403368,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_02_Light_Label,Double,,2622713104,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_02_Status,Double,,203233013,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_02_Value,Double,,120858421,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_03_Light_Label,Double,,1103475861,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_03_Status,Double,,3233224299,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_03_Value,Double,,2705534081,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_04_Light_Label,Double,,1018606285,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_04_Status,Double,,3396476786,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_04_Value,Double,,1692668431,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_05_Light_Label,Double,,3776998216,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_05_Status,Double,,114827244,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_05_Value,Double,,3264420283,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_06_Light_Label,Double,,1558841222,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_06_Status,Double,,2287409167,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_06_Value,Double,,4084925222,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_07_Light_Label,Double,,2172444163,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_07_Status,Double,,1157437585,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_07_Value,Double,,1426851986,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_08_Light_Label,Double,,2785807158,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_08_Status,Double,,2648508989,False
Cockpit_Becker_ACU6100_1_TRANSCEIVER_08_Value,Double,,2739173499,False
Cockpit_Becker_ACU6100_1_TRANSMITTER_Value,Double,,2452986230,False
Cockpit_Becker_ACU6100_1_VOICE_Light_Label,Double,,67037678,False
Cockpit_Becker_ACU6100_1_VOICE_Status,Double,,3686165225,False
Cockpit_Becker_ACU6100_1_VOX_Status,Double,,3154271536,False
Cockpit_Becker_ACU6100_1_VOX_Value,Double,,3370631247,False
Cockpit_Becker_ACU6100_2_BACKUP_Status,Double,,2782558654,False
Cockpit_Becker_ACU6100_2_IC_VOLUME_Value,Double,,391166217,False
Cockpit_Becker_ACU6100_2_ISOLCALL_Light_Label,Double,,3727055178,False
Cockpit_Becker_ACU6100_2_ISOLCALL_Status,Double,,1930098204,False
Cockpit_Becker_ACU6100_2_MAIN_VOLUME_Value,Double,,452530804,False
Cockpit_Becker_ACU6100_2_PTT_Status,Double,,3216520804,False
Cockpit_Becker_ACU6100_2_RECEIVER_01_Status,Double,,979055356,False
Cockpit_Becker_ACU6100_2_RECEIVER_01_Value,Double,,1113249951,False
Cockpit_Becker_ACU6100_2_RECEIVER_02_Status,Double,,3033806111,False
Cockpit_Becker_ACU6100_2_RECEIVER_02_Value,Double,,1941094914,False
Cockpit_Becker_ACU6100_2_RECEIVER_03_Status,Double,,2021537153,False
Cockpit_Becker_ACU6100_2_RECEIVER_03_Value,Double,,3586509238,False
Cockpit_Becker_ACU6100_2_RECEIVER_04_Status,Double,,1924873368,False
Cockpit_Becker_ACU6100_2_RECEIVER_04_Value,Double,,274921272,False
Cockpit_Becker_ACU6100_2_RECEIVER_05_Status,Double,,3188800518,False
Cockpit_Becker_ACU6100_2_RECEIVER_05_Value,Double,,3054894220,False
Cockpit_Becker_ACU6100_2_RECEIVER_06_Status,Double,,815676389,False
Cockpit_Becker_ACU6100_2_RECEIVER_06_Value,Double,,2281563665,False
Cockpit_Becker_ACU6100_2_RECEIVER_07_Status,Double,,4231281531,False
Cockpit_Becker_ACU6100_2_RECEIVER_07_Value,Double,,562752933,False
Cockpit_Becker_ACU6100_2_RECEIVER_08_Status,Double,,622078423,False
Cockpit_Becker_ACU6100_2_RECEIVER_08_Value,Double,,3619855692,False
Cockpit_Becker_ACU6100_2_SPKR_Light_Label,Double,,2921123262,False
Cockpit_Becker_ACU6100_2_SPKR_Status,Double,,1185475571,False
Cockpit_Becker_ACU6100_2_TEST_Light_Label,Double,,3507415432,False
Cockpit_Becker_ACU6100_2_TEST_Status,Double,,2137218354,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_01_Light_Label,Double,,591857401,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_01_Status,Double,,4101449771,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_01_Value,Double,,262443240,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_02_Light_Label,Double,,2660067895,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_02_Status,Double,,2063085512,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_02_Value,Double,,1045203573,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_03_Light_Label,Double,,1125888946,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_03_Status,Double,,3058839382,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_03_Value,Double,,2554036673,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_04_Light_Label,Double,,1047049706,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_04_Status,Double,,3164022351,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_04_Value,Double,,1570553679,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_05_Light_Label,Double,,3825101935,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_05_Status,Double,,1883055825,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_05_Value,Double,,4226528507,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_06_Light_Label,Double,,1580466337,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_06_Status,Double,,4273086770,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_06_Value,Double,,3389238886,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_07_Light_Label,Double,,2208487716,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_07_Status,Double,,840442284,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_07_Value,Double,,1819583954,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_08_Light_Label,Double,,2765229073,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_08_Status,Double,,3946328832,False
Cockpit_Becker_ACU6100_2_TRANSCEIVER_08_Value,Double,,2587678011,False
Cockpit_Becker_ACU6100_2_TRANSMITTER_Value,Double,,828579807,False
Cockpit_Becker_ACU6100_2_VOICE_Light_Label,Double,,2695393095,False
Cockpit_Becker_ACU6100_2_VOICE_Status,Double,,2815905586,False
Cockpit_Becker_ACU6100_2_VOX_Status,Double,,3416035264,False
Cockpit_Becker_ACU6100_2_VOX_Value,Double,,1359324750,False
Cockpit_Canyon_CDF552_CP_Rotary_Left_Inner_Knob_Status,Double,,1869406070,False
Cockpit_Canyon_CDF552_CP_Rotary_Right_Inner_Knob_Status,Double,,464084998,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_BAMBI_DUMP_State,Double,,2377480913,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_BEEP_TRIM_DOWN_State,Double,,64511673,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_BEEP_TRIM_LEFT_State,Double,,4137576166,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_BEEP_TRIM_RIGHT_State,Double,,3726646109,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_BEEP_TRIM_UP_State,Double,,2746788357,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_CABLE_CUT_State,Double,,335402937,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_DIMFOC_STOW_AFT_State,Double,,2494325406,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_DIMFOC_STOW_FWD_State,Double,,654484012,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_DIMFOC_STOW_PUSH_State,Double,,2916451570,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_FILL_FLOATS_State,Double,,1720385964,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_GA_State,Double,,2648360584,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_OEI_HI_LO_State,Double,,2115411472,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_ORIENTCTL_IRVIS_AFT_State,Double,,4277151814,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_ORIENTCTL_IRVIS_FWD_State,Double,,1298065652,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_ORIENTCTL_IRVIS_LEFT_State,Double,,549480636,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_ORIENTCTL_IRVIS_PUSH_State,Double,,632783454,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_ORIENTCTL_IRVIS_RIGHT_State,Double,,1430846905,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_SLLT_LDGLT_AFT_State,Double,,3774602260,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_SLLT_LDGLT_FWD_State,Double,,1398086822,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_SLLT_LDGLT_LEFT_State,Double,,2780517264,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_SLLT_LDGLT_RIGHT_State,Double,,1729489505,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_SLLT_MIR_HISL_HISL_State,Double,,1197789920,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_SLLT_MIR_HISL_MIR_State,Double,,199498627,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_SLLT_MIR_HISL_SLLT_State,Double,,588717214,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_SPARE_01_State,Double,,2529699315,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_TRIM_REL_State,Double,,9938146,False
Cockpit_Crouzet_H145_PILOT_COLLECTIVE_WIPER_State,Double,,585925538,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_AP_BKUP_CUT_State,Double,,1041722390,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_AP_BKUP_ON_RECOV1_State,Double,,33728693,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_AP_BKUP_ON_RECOV2_State,Double,,871019048,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_AP_BKUP_ON_RECOV3_State,Double,,2510141852,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_AP_BKUP_ON_RECOV4_State,Double,,1346012946,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_AP_GTC_State,Double,,4119272196,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_AP_UM_OFF_State,Double,,818129375,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_BEEP_TRIM_DOWN_State,Double,,463421592,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_BEEP_TRIM_LEFT_State,Double,,4007229639,False
